"","dataset6_1","dataset6_2","dataset6_3","dataset6_4","dataset6_5","dataset6_6","dataset6_7","dataset6_8","dataset6_9","dataset6_10","dataset6_11","dataset6_12","dataset6_13","dataset6_14","dataset6_15","dataset6_16","dataset6_17","dataset6_18","dataset6_19","dataset6_20"
"bOTU14215",3.95256916996047e-05,0.00134387351778656,3.95256916996047e-05,0.000632411067193676,0.000118577075098814,0.0025296442687747,0,0.00181818181818182,0.000118577075098814,0.000592885375494071,3.95256916996047e-05,0.00189723320158103,3.95256916996047e-05,0.00221343873517787,0,0.0008300395256917,7.90513833992095e-05,0.00142292490118577,3.95256916996047e-05,0.00138339920948617
"bOTU6159",0.000118577075098814,0.000276679841897233,3.95256916996047e-05,0.000197628458498024,0.000158102766798419,0.000118577075098814,3.95256916996047e-05,0.000276679841897233,0,7.90513833992095e-05,3.95256916996047e-05,7.90513833992095e-05,0.000118577075098814,0.000632411067193676,0,0.000355731225296443,7.90513833992095e-05,0.000474308300395257,0.000118577075098814,0.000474308300395257
"bOTU10091",0.000988142292490119,0.00138339920948617,0.00110671936758893,0.0016600790513834,0.000790513833992095,0.00300395256916996,0.00134387351778656,0.00565217391304348,0.00233201581027668,0.00288537549407115,0.000316205533596838,0.00225296442687747,0.000671936758893281,0.00347826086956522,0.000671936758893281,0.00434782608695652,0.00237154150197628,0.00355731225296443,0.00118577075098814,0.00300395256916996
"bOTU11180",0.00075098814229249,0.000197628458498024,0.000316205533596838,0.000158102766798419,0.000869565217391304,0.000355731225296443,0.000909090909090909,0.000355731225296443,0.000553359683794466,0.000474308300395257,3.95256916996047e-05,0.000118577075098814,0.000316205533596838,0.000118577075098814,0.000513833992094862,0.000237154150197628,0.000869565217391304,0.000474308300395257,0.000671936758893281,0.000316205533596838
"bOTU13968",0.00146245059288538,0.000237154150197628,0.000434782608695652,0.000316205533596838,0.000474308300395257,0.000434782608695652,0.000632411067193676,0.00122529644268775,0.00110671936758893,0.000355731225296443,0.000197628458498024,0.000276679841897233,0.000434782608695652,0.000671936758893281,0.00102766798418972,0.000474308300395257,0.00102766798418972,0.000632411067193676,0.00106719367588933,0.000632411067193676
"bOTU9812",0.00126482213438735,0.00130434782608696,0.00118577075098814,0.000988142292490119,0.000355731225296443,0.00181818181818182,0.000474308300395257,0.00106719367588933,0.000395256916996047,0.000909090909090909,0.000474308300395257,0.00122529644268775,0.000316205533596838,0.00150197628458498,0.000632411067193676,0.000474308300395257,0.000711462450592885,0.000592885375494071,0.000909090909090909,0.00130434782608696
"bOTU15422",0.000513833992094862,0.000197628458498024,0.000197628458498024,0.000197628458498024,7.90513833992095e-05,0.000316205533596838,0,0.000395256916996047,0.000118577075098814,7.90513833992095e-05,3.95256916996047e-05,0.000237154150197628,3.95256916996047e-05,0.000474308300395257,7.90513833992095e-05,0.000118577075098814,0.000118577075098814,0.000513833992094862,0.000632411067193676,0.000237154150197628
"bOTU13251",0.0058102766798419,0.00213438735177866,0.00256916996047431,0.00553359683794466,0.00992094861660079,0.00422924901185771,0.00802371541501976,0.00537549407114624,0.00600790513833992,0.00889328063241107,0.00142292490118577,0.00288537549407115,0.00486166007905138,0.0033201581027668,0.00529644268774704,0.00513833992094862,0.00695652173913044,0.00616600790513834,0.00600790513833992,0.00604743083003953
"bOTU14982",3.95256916996047e-05,0.000395256916996047,3.95256916996047e-05,0.000276679841897233,3.95256916996047e-05,0.000790513833992095,3.95256916996047e-05,0.000434782608695652,3.95256916996047e-05,0.000316205533596838,0,0.000790513833992095,3.95256916996047e-05,0.000869565217391304,0,0.000316205533596838,0,0.000237154150197628,0,0.000197628458498024
"bOTU14840",0.000158102766798419,3.95256916996047e-05,0.000197628458498024,3.95256916996047e-05,0.000316205533596838,0.000197628458498024,0.000316205533596838,0.000118577075098814,0.000197628458498024,0.000355731225296443,0,0.000197628458498024,0.000237154150197628,0.000197628458498024,3.95256916996047e-05,3.95256916996047e-05,0.000158102766798419,0.000118577075098814,0.000118577075098814,3.95256916996047e-05
"bOTU10843",3.95256916996047e-05,0.0008300395256917,3.95256916996047e-05,0.000237154150197628,3.95256916996047e-05,0.000671936758893281,0,0.00193675889328063,7.90513833992095e-05,0.000592885375494071,3.95256916996047e-05,0.00221343873517787,7.90513833992095e-05,0.00102766798418972,3.95256916996047e-05,0.000513833992094862,0,0.000197628458498024,0,0.00146245059288538
"bOTU11693",0.00075098814229249,0.00102766798418972,0.000316205533596838,0.00146245059288538,0.000434782608695652,0.00189723320158103,0.000513833992094862,0.00328063241106719,0.000553359683794466,0.00150197628458498,3.95256916996047e-05,0.00264822134387352,7.90513833992095e-05,0.00245059288537549,7.90513833992095e-05,0.00276679841897233,0.00110671936758893,0.00383399209486166,0.00114624505928854,0.00268774703557312
"bOTU9827",0.00268774703557312,0.0016600790513834,0.00189723320158103,0.000632411067193676,0.00106719367588933,0.000553359683794466,0.000948616600790514,0.000592885375494071,0.00114624505928854,0.000592885375494071,0.001699604743083,0.000790513833992095,0.000395256916996047,0.000434782608695652,0.000988142292490119,0.000988142292490119,0.0025296442687747,0.000592885375494071,0.00118577075098814,0.00075098814229249
"bOTU14338",0.00201581027667984,0.00312252964426877,0.000869565217391304,0.00229249011857708,0.00114624505928854,0.00529644268774704,0.00114624505928854,0.00569169960474308,0.00154150197628458,0.00375494071146245,0.000711462450592885,0.00446640316205534,0.000513833992094862,0.0050197628458498,0.0008300395256917,0.00434782608695652,0.00209486166007905,0.00644268774703557,0.00213438735177866,0.00577075098814229
"bOTU10085",0.000316205533596838,0.000158102766798419,0.000237154150197628,0.000395256916996047,0.000355731225296443,0.000592885375494071,0.000513833992094862,0.000434782608695652,0.000513833992094862,0.000711462450592885,0.000197628458498024,0.000434782608695652,0.000434782608695652,0.000790513833992095,0.000237154150197628,0.000395256916996047,0.000316205533596838,0.000553359683794466,0.000395256916996047,0.000474308300395257
"bOTU11336",0.000474308300395257,0.00268774703557312,0.000513833992094862,0.00324110671936759,0.00158102766798419,0.00407114624505929,0.000276679841897233,0.00826086956521739,0.000434782608695652,0.0041897233201581,0.000118577075098814,0.00209486166007905,0.000632411067193676,0.0033596837944664,3.95256916996047e-05,0.00877470355731225,0.00106719367588933,0.00802371541501976,0.000790513833992095,0.00600790513833992
"bOTU7622",0.000671936758893281,0.000316205533596838,0.000197628458498024,0.000276679841897233,0.000355731225296443,0.000395256916996047,0.000118577075098814,0.000671936758893281,0.000355731225296443,0.000632411067193676,0.000158102766798419,0.000592885375494071,0.000158102766798419,0.000711462450592885,0.000118577075098814,0.000316205533596838,0.000632411067193676,0.000671936758893281,0.000711462450592885,0.000632411067193676
"bOTU8578",0.00316205533596838,0.00537549407114624,0.00359683794466403,0.00288537549407115,0.00118577075098814,0.00320158102766798,0.00118577075098814,0.00312252964426877,0.00177865612648221,0.0024901185770751,0.00158102766798419,0.00399209486166008,0.000869565217391304,0.00375494071146245,0.00122529644268775,0.001699604743083,0.00197628458498024,0.00276679841897233,0.00233201581027668,0.00284584980237154
"bOTU6865",0.000434782608695652,3.95256916996047e-05,0.000158102766798419,3.95256916996047e-05,0.000592885375494071,0.000158102766798419,0.000355731225296443,0.000513833992094862,0.00213438735177866,0.000553359683794466,0.000237154150197628,0.000276679841897233,0.000474308300395257,3.95256916996047e-05,0.000316205533596838,0.000395256916996047,0.00102766798418972,0.000474308300395257,0.00150197628458498,0.000237154150197628
"bOTU7125",0.000158102766798419,0.000237154150197628,0.000197628458498024,0.000118577075098814,3.95256916996047e-05,3.95256916996047e-05,0.000395256916996047,0.000592885375494071,0.000355731225296443,0.000434782608695652,0.000118577075098814,0.000395256916996047,0.000355731225296443,0.000276679841897233,0.000197628458498024,0.000118577075098814,0.000158102766798419,0.000671936758893281,0.000553359683794466,0.000237154150197628
"bOTU5600",0.00316205533596838,0.00442687747035573,0.00308300395256917,0.00185770750988142,0.0008300395256917,0.00229249011857708,0.00075098814229249,0.00185770750988142,0.00106719367588933,0.00114624505928854,0.00276679841897233,0.00225296442687747,0.000474308300395257,0.00276679841897233,0.00134387351778656,0.00146245059288538,0.00221343873517787,0.00177865612648221,0.00189723320158103,0.00217391304347826
"bOTU1172",0.000474308300395257,7.90513833992095e-05,0.000118577075098814,0.000197628458498024,7.90513833992095e-05,0.000395256916996047,0.000197628458498024,0.000316205533596838,0.000355731225296443,0.000237154150197628,7.90513833992095e-05,0.000158102766798419,0,0.000276679841897233,0.000158102766798419,0.000197628458498024,0.000158102766798419,0.000316205533596838,7.90513833992095e-05,0.000118577075098814
"bOTU5390",0.000790513833992095,0.000118577075098814,0.000355731225296443,0.000118577075098814,0.000909090909090909,0.000197628458498024,0.000632411067193676,0.000395256916996047,0.00122529644268775,0.000276679841897233,0.000316205533596838,0.000237154150197628,0.000316205533596838,0.000474308300395257,0.000513833992094862,0.000197628458498024,0.000869565217391304,0.000711462450592885,0.00110671936758893,0.000237154150197628
"bOTU13497",0.00509881422924901,0.00703557312252964,0.00256916996047431,0.00592885375494071,0.00770750988142292,0.0206719367588933,0.00446640316205534,0.0230830039525692,0.00679841897233202,0.00909090909090909,0.00162055335968379,0.0066403162055336,0.0033596837944664,0.0181818181818182,0.00359683794466403,0.0187747035573123,0.00628458498023715,0.0157312252964427,0.0091304347826087,0.0178260869565217
"bOTU7168",0.000197628458498024,0.000197628458498024,0.000671936758893281,7.90513833992095e-05,0.000355731225296443,0.000158102766798419,0.000118577075098814,0.000118577075098814,0.000316205533596838,3.95256916996047e-05,0.000671936758893281,0.000237154150197628,0.000237154150197628,0.000158102766798419,0.000276679841897233,0.000118577075098814,0.000553359683794466,7.90513833992095e-05,0.000395256916996047,7.90513833992095e-05
"bOTU13851",0.000474308300395257,0.000355731225296443,0.0008300395256917,0,0.000158102766798419,0.000158102766798419,7.90513833992095e-05,0.000158102766798419,0.00075098814229249,0.000158102766798419,0.00102766798418972,0.000197628458498024,0.000158102766798419,0.000118577075098814,7.90513833992095e-05,0.000355731225296443,0.000790513833992095,0.000237154150197628,0.000592885375494071,0.000316205533596838
"bOTU14911",0.00154150197628458,0.00233201581027668,0.00245059288537549,0.0008300395256917,0.000671936758893281,0.00106719367588933,0.0008300395256917,0.00110671936758893,0.00138339920948617,0.000592885375494071,0.00296442687747036,0.00102766798418972,0.00102766798418972,0.00162055335968379,0.00075098814229249,0.00110671936758893,0.00213438735177866,0.00158102766798419,0.00154150197628458,0.00106719367588933
"bOTU13253",0.000395256916996047,0.00146245059288538,0.000355731225296443,0.00114624505928854,0.000671936758893281,0.00205533596837945,0.000632411067193676,0.0024901185770751,0.000592885375494071,0.00134387351778656,0.000395256916996047,0.00213438735177866,0.000237154150197628,0.00205533596837945,0.000237154150197628,0.00189723320158103,0.000474308300395257,0.00316205533596838,0.00075098814229249,0.00146245059288538
"bOTU14461",0.000671936758893281,0.00150197628458498,0.000513833992094862,0.00138339920948617,0.00138339920948617,0.00351778656126482,0.000513833992094862,0.00549407114624506,0.000711462450592885,0.00272727272727273,0.000316205533596838,0.00387351778656126,0.000237154150197628,0.0033596837944664,0.000158102766798419,0.00426877470355731,0.000237154150197628,0.0041501976284585,0.000869565217391304,0.00371541501976285
"bOTU10275",0.00134387351778656,0.000988142292490119,0.00150197628458498,0.000158102766798419,0.000909090909090909,0.000316205533596838,0.000474308300395257,0.000316205533596838,0.000790513833992095,0.000158102766798419,0.00150197628458498,0.000118577075098814,0.000276679841897233,0.000711462450592885,0.000988142292490119,0.000553359683794466,0.00154150197628458,0.000316205533596838,0.00102766798418972,0.000553359683794466
"bOTU14050",0.000276679841897233,3.95256916996047e-05,0.000118577075098814,0.000158102766798419,7.90513833992095e-05,3.95256916996047e-05,0.000118577075098814,0.000197628458498024,0.000592885375494071,7.90513833992095e-05,3.95256916996047e-05,0.000237154150197628,0.000118577075098814,0.000316205533596838,3.95256916996047e-05,0.000158102766798419,0.000474308300395257,0.000355731225296443,0.000197628458498024,0.000276679841897233
"bOTU15221",0.00312252964426877,0.000355731225296443,0.00150197628458498,0.000237154150197628,0.00260869565217391,0.000592885375494071,0.00288537549407115,0.00110671936758893,0.00351778656126482,0.000711462450592885,0.000869565217391304,0.000592885375494071,0.00138339920948617,0.000671936758893281,0.00177865612648221,0.000316205533596838,0.0041897233201581,0.00142292490118577,0.00320158102766798,0.000395256916996047
"bOTU13536",0.00110671936758893,0.000553359683794466,0.000316205533596838,0.000434782608695652,0.000276679841897233,0.000869565217391304,0.000513833992094862,0.00201581027667984,0.000711462450592885,0.000948616600790514,0.000237154150197628,0.000909090909090909,0.000395256916996047,0.00177865612648221,0.000197628458498024,0.00173913043478261,0.00126482213438735,0.00237154150197628,0.000474308300395257,0.00221343873517787
"bOTU3279",0.000158102766798419,0.000434782608695652,7.90513833992095e-05,0.000237154150197628,0.000197628458498024,0.000474308300395257,3.95256916996047e-05,0.000118577075098814,3.95256916996047e-05,0.000158102766798419,0,0.000434782608695652,3.95256916996047e-05,0.000237154150197628,0,0.000276679841897233,7.90513833992095e-05,0.000474308300395257,0.000197628458498024,0.000316205533596838
"bOTU13369",0.00968379446640316,0.0041501976284585,0.00466403162055336,0.0050197628458498,0.0105928853754941,0.0115810276679842,0.00881422924901186,0.0245454545454545,0.0213833992094862,0.0109090909090909,0.00296442687747036,0.0125296442687747,0.00454545454545455,0.0163636363636364,0.00308300395256917,0.0112648221343874,0.00845849802371542,0.0175889328063241,0.00774703557312253,0.0104347826086957
"bOTU12345",0.00134387351778656,3.95256916996047e-05,0.000118577075098814,0,0.000553359683794466,3.95256916996047e-05,0.000395256916996047,7.90513833992095e-05,0.000592885375494071,3.95256916996047e-05,0.000118577075098814,3.95256916996047e-05,0.000276679841897233,3.95256916996047e-05,0.000197628458498024,0,0.00134387351778656,0.000237154150197628,0.00102766798418972,0.000197628458498024
"bOTU8987",0.000197628458498024,0,0.000237154150197628,3.95256916996047e-05,0.000276679841897233,0,0.000513833992094862,0,0.000513833992094862,0.000197628458498024,7.90513833992095e-05,0,0.000237154150197628,0,0.000276679841897233,7.90513833992095e-05,0.000158102766798419,0,0.000237154150197628,0
"bOTU6422",0.000632411067193676,0.000197628458498024,0.000316205533596838,0.000355731225296443,0.000790513833992095,0.000316205533596838,0.000553359683794466,0.000632411067193676,0.000711462450592885,0.000988142292490119,7.90513833992095e-05,0.000395256916996047,0.000513833992094862,0.000355731225296443,0.000355731225296443,7.90513833992095e-05,0.000513833992094862,0.000592885375494071,0.000513833992094862,0.000434782608695652
